"CODE_NUM,N,5,0","BARCODE,N,12,0","BARCODE2,C,1","BRAND,C,32","DESCRIP,C,69","TYPE,N,2,0","SIZE,C,18","COST,N,9,4","LAST_COST,N,9,4","NEXT_COST,C,7","COST_2,C,6","COST_3,C,1","PRICE,N,10,4","MIN_PRICE,C,5","QTY_ON_HND,C,5","WAREHOUSE1,C,2","WAREHOUSE2,C,1","QTY_ON_RSV,C,1","QTY_ON_ORD,C,5","QTY_CASE,N,3,0","DIST,C,2","DIVI,C,1","SALESMAN,C,1","LAST_ORD,C,10","LAST_RCV,C,10","COST_DATE,C,10","SALES,C,10","P,C,3","P_PRICE,C,2","REORDER,C,2","LAST_EDIT,C,10","LAST_SALE,D","FIRST,N,10,0","SECON,N,10,0","THIRD,N,1,0","FOURT,N,1,0","FIFTH,N,1,0","SIXTH,N,1,0","SEVEN,N,1,0","EIGHT,N,2,0","NINTH,N,2,0","TENTH,N,1,0","ELEVE,N,2,0","TWELV,N,2,0","PRIORY,C,4","MTD,N,2,0","YTD,C,5","TWOFER,C,2","TWOFER_AMT,C,5","TAXABLE,C,1","START_PROM,C,1","END_PROM,C,1","BIN,C,5","DEPOSIT,C,1","DEP_AMT,C,1","THRFER,C,2","THRFER_AMT,C,5","CASE_PRICE,C,7","STD_QTY,N,1,0","PRINT_BAR,C,1","TAXRATE,C,1","TAXABLE2,C,1","TAXRATE2,C,1","SCRIPT_YN,C,1","FLAT_TAX,C,1","SHELF_CAP,C,1","QTY_SHELF,C,3","INTNUM,N,14,3","CLASS,C,7","VENDNUM,N,7,0","PAR_QTY,C,3","PRICE_B,C,5","PRICE_C,C,1","PRICE_D,C,1","PRICE_E,C,1","PRICE_F,C,1","PRICE_G,C,1","PRICE_H,C,1","PRICE_I,C,1","PRICE_J,C,1","DEP_B,C,1","DEP_C,C,1","CASE_B,C,1","CASE_C,C,1","CASE_D,C,1","CASE_E,C,1","CASE_F,C,1","CASE_G,C,1","CASE_H,C,1","CASE_I,C,1","CASE_J,C,1","USER1,C,1","USER2,C,1","DISC_OK,C,1","ORDER_LOT,C,1","DEP_ORD,C,1","DEP_ORDAMT,C,1","NOTES,C,1","NOTE2,C,1","DISCPOOL,C,1","BMP,C,1","HOCODE,C,1","POINTX,C,1","ITEMNOTE,C,1","USER1NAM,C,1","USER2NAM,C,1","VENDNAM,C,30","TYPENAM,C,30","TAXABLE3,C,22","TAXRATE3,C,9"
7185,0,,PEARL,POMEGRANATE,26,.050L,0.29,0,,,,0.99,,,,,,,120,,,,,,,,,,,,12/16/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,VODKA-AMERICAN,,
7186,0,,REDWOOD,CABERNET,8,.750L,1.3342,0,,,,4.99,,,,,,,12,,,,,,,,,,,,04/08/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7188,0,,CIROC,COCO,27,.375L,7.66,7.66,,,,16.99,,11,,,,,12,,,,,2025-06-26,,61,,,,2025-06-26,07/02/2025,0,0,0,0,0,0,0,0,0,0,0,0,22,0,18,,,N,,,,N,,,,,1,N,,Y,,N,,,,9097159,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-IMPORTED,,
7193,0,,JEREMIAH WEED,LEMONADE,27,.750L,3.99,0,,,,16.99,,,,,,,12,,,,,,,,,,,,09/23/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9090617,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-IMPORTED,,
7194,0,,SMIRNOFF,SAVANNAH TEA,59,1.75L,0,0,,,,19.99,,,,,,,6,,,,,,,,,,,,10/29/2010,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,MISC,,
7195,0,,OLDE SAVANNAH,SWEET TEA LEMON,59,.750L,4.6642,0,,,,6.99,,,,,,,12,,,,,,,,,,,,10/08/2013,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,MISC,,
7196,0,,YELLOW TAIL,SAU BLANC,68,1.5L,9.1944,8.3333,,,,13.99,,4,,,,,6,,,,,2025-03-13,,80,,,,2025-03-13,06/29/2025,0,0,0,0,0,0,0,0,0,0,0,0,17,0,43,,,N,,,,N,,,,,1,N,,Y,,N,,,,9103662,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-IMPORTED,,
7199,0,,LITTLE BOSCO,MALVASIA,68,.750L,7.33,7.33,,,,10.99,,,,,,,12,,,,,,,,,,,,11/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,2,19.99,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,56,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SIEMA WINES,WINE-IMPORTED,,
7200,0,,Maestro Dobel,Diamonte Silver In The Drum,37,.750L,35.4957,36.155,,,,47.99,,3,,,,,6,,,,,2025-06-01,,8,,,,2025-06-01,06/29/2025,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,,,N,,,,N,,,,,1,N,,Y,,N,,,,354481,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,TEQUILA,,
7201,0,,WOODBRIDGE,BRUT SPARKLING,8,.750L,5.9492,0,,,,8.99,,,,,,,12,,,,,,,,,,,,12/23/2010,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,WINE-DOMESTIC,,
7203,0,,ROKK,CITRUS,27,.750L,9.49,0,,,,13.99,,,,,,,12,,,,,,,,,,,,11/07/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,VODKA-IMPORTED,,
7204,0,,ROKK,VODKA,27,.750L,9.49,0,,,,13.99,,,,,,,12,,,,,,,,,,,,08/06/2010,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,VODKA-IMPORTED,,
7205,0,,COLUMBIA CREST,PINOT GRIGIO,8,1.5L,0,0,,,,14.99,,,,,,,6,,,,,,,,,,,,05/07/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,WINE-DOMESTIC,,
7208,0,,ROLLING ROCK,18 PK CAN,60,12 OZ,8.8767,8.9,,,,10.99,,,,,,,1,,,,,,,,,,,,12/11/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,5018,S,42,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,BEER,,
7209,0,,FOUR LOKO,ORANGE,60,24 OZ,1.6658,0,,,,2.99,,,,,,,12,,,,,,,,,,,,11/13/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,BEER,,
7211,0,,Cook's,California Champagne Sweet Rose Sparkling Wine,4,.750L,6.66,6.66,,,,8.99,,14,,,,,12,,,,,2025-06-29,,70,,,,2025-03-28,07/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10,,,N,,,,N,,,,,1,N,,Y,,N,,,,626730,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,CHAMPAGNE,,
7212,0,,KEYSTONE,ICE,60,24 OZ,0.8,0.8,,,,1.1,,,,,,,12,,,,,,,,,,,2025-03-09,09/21/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,11.99,1,N,,Y,,N,,,,15,S,47,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BOZICK DISTRIBUTORS INC,BEER,,
7215,0,,BACARDI,Coconut Rum,33,.750L,10.0192,10.0192,,,,14.99,,12,,,,,12,,,,,2025-06-08,,24,,,,2025-06-08,07/11/2023,0,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,73975,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,RUM-IMPORTED,,
7216,0,,FISH EYE,MOSCATO,8,.750L,2.6942,2.6942,,,,4.99,,,,,,,12,,,,,,,,,,,,01/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,62333,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7217,0,,WHITE OWL,WHITE GRAPE,59,.050L,1.99,0,,,,2.99,,,,,,,15,,,,,,,,,,,,08/16/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,MISC,,
7218,0,,CARLO ROSSI,WHITE ZINFANDEL,8,4.0L,13.3217,13.33,,,,17.99,,,,,,,4,,,,,2022-08-06,,8,,,,2022-08-06,11/24/2022,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9010020,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-DOMESTIC,,
7219,0,,CARLO ROSSI,CHARDONNAY,94,4.0L,13.33,13.33,,,,16.99,,,,,,,4,,,,,2022-08-06,,12,,,,2023-04-17,04/15/2023,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9010021,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,DISCONTINUED,,
7220,0,,ICEHOUSE,12 PACK CN,60,12 OZ,6.3,6.3,,,,8.49,,,,,,,2,,,,,,,,,,,,08/28/2017,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,6240,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
7223,0,,Coors,Banquet,60,12 OZ,13.65,13.65,,,,16.99,,6,,,,,1,,,,,2025-07-06,,55,,,,2025-06-30,06/20/2025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,,,N,,,,N,,,,,1,N,,Y,,N,,,,10400,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
7224,0,,UV,VODKA,27,.050L,0.494,0,,,,0.99,,,,,,,60,,,,,,,,,,,,09/13/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-IMPORTED,,
7225,0,,FRANZIA,WHITE GRENACHE,8,5.0L,11.33,0,,,,15.99,,,,,,,4,,,,,,,,,,,,03/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,63137,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7229,0,,DYNAMITE,RED,8,.750L,4.99,0,,,,9.99,,,,,,,12,,,,,,,,,,,,01/10/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,WINE-DOMESTIC,,
7231,0,,PARROT BAY,ORANGE,33,1.0L,6.66,0,,,,16.99,,,,,,,12,,,,,,,,,,,,05/08/2014,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,RUM-IMPORTED,,
7232,0,,PARROT BAY,MANGO,33,1.0L,11.99,0,,,,16.99,,,,,,,12,,,,,,,,,,,,03/19/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,RUM-IMPORTED,,
7233,0,,PARROT BAY,COCO,33,1.0L,14.9942,14.9942,,,,19.99,,,,,,,12,,,,,,,,,,,,07/14/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9092550,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,RUM-IMPORTED,,
7234,0,,CONJURE,COGNAC,31,.375L,14.99,0,,,,19.99,,,,,,,12,,,,,,,,,,,,03/03/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,15111,S,6,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,FP WINNER, LTD,COGNAC,
7235,0,,CONJURE,COGNAC,31,.750L,24.99,24.99,,,,31.99,,,,,,,6,,,,,,,,,,,,09/10/2016,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,15110,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,COGNAC,,
7237,0,,SVEDKA,CLEMENTINE,27,.750L,9.2942,0,,,,13.99,,,,,,,12,,,,,,,,,,,,11/17/2010,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,VODKA-IMPORTED,,
7238,0,,SVEDKA,CHERRY,27,.750L,9.2942,0,,,,13.99,,,,,,,12,,,,,,,,,,,,03/05/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,VODKA-IMPORTED,,
7239,0,,RUMPLE MINZE,PEP SCHNAPPS,59,.375L,11.22,11.22,,,,15.99,,,,,,,0,,,,,2021-12-22,,2,,,,,08/31/2022,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,9000487,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,MISC,,
7240,0,,TROPICANA,CRAN,59,.125L,0,0,,,,0.99,,,,,,,48,,,,,,,,,,,,09/08/2014,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,MISC,,
7241,0,,SOBIESKI,VODKA,27,1.75L,13.99,0,,,,18.99,,,,,,,6,,,,,,,,,,,,05/10/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9090618,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-IMPORTED,,
7242,0,,SOBIESKI,VODKA,27,.750L,7.9933,7.9933,,,,11.99,,,,,,,12,,,,,,,,,,,,03/18/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,9090620,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-IMPORTED,,
7243,0,,EL DORADO,RUM 12 YRS,33,.750L,27.01,0,,,,35.99,,,,,,,12,,,,,,,,,,,,08/14/2018,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,323070,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,RUM-IMPORTED,,
7244,0,,ROBERTSON WINE,RED SWEET,68,.750L,3.4833,0,,,,7.99,,,,,,,12,,,,,,,,,,,,09/08/2016,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,WINE-IMPORTED,,
7249,0,,Bonterra,Chardonnay,8,.750L,7.9942,7.9942,,,,10.99,,14,,,,,12,,,,,2024-12-27,,9,,,,2024-08-06,12/16/2024,0,0,0,0,0,0,0,0,0,0,0,0,,0,9,,,N,,,,N,,,,,1,N,,Y,,N,,,,9274,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7257,0,,MIDDLE SISTER,REBEL RED,8,.750L,6.6642,6.6642,,,,9.99,,,,,,,12,,,,,,,,,,,,03/28/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,417481,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7259,0,,Flying Dog,Raging Bitch Belgian Style IPA,60,12 OZ,9.2917,9.25,,,,14.99,,6,,,,,4,,,,,2025-07-06,,229,,,,2025-03-28,07/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,77,0,51,,,N,,,,N,,,,,1,N,,Y,,N,,,,129190,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
7260,0,,FLYING DOG,DOGGIE CLASSIC PALE A,0,12 OZ,7.75,7,,,,10.99,,,,,,,4,,,,,,,,,,,,05/11/2016,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,2608,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,LIQUOR-MISC,,
7261,0,,FLYING DOG,SNAKE DOG INDIAN IPA,60,12 OZ,8.1125,8.1125,,,,11.99,,,,,,,4,,,,,,,,,,,,10/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,2658,S,34,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BUCK DISTRIBUTING CO.,BEER,,
7263,0,,HOUSE JAM,RED,8,1.5L,8.99,8.99,,,,13.99,,,,,,,6,,,,,,,,,,,,05/07/2013,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,320712,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,WINE-DOMESTIC,,
7266,0,,REVEL STOKE,SPICED WHISKY,16,.750L,11.49,11.49,,,,15.99,,,,,,,12,,,,,,,,,,,,03/16/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,35194,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WHIS-CANADIAN,,
7267,0,,STOLI,CRANBERI,27,.750L,6.66,0,,,,13.99,,,,,,,12,,,,,,,,,,,,01/22/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,VODKA-IMPORTED,,
7268,0,,LINDEMANS,MOSCATO,68,.750L,1.9992,1.9992,,,,5.99,,,,,,,12,,,,,,,,,,,,11/01/2019,0,0,0,0,0,0,0,0,0,0,0,0,,0,,5,20,N,,,,N,,,,,1,N,,Y,,N,,,,9097370,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,WINE-IMPORTED,,
7269,0,,GODIVA,MOCHA LIQ,59,.375L,10.5,0,,,,14.99,,,,,,,12,,,,,,,,,,,,12/14/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,MISC,,
7270,0,,GODIVA,CHOCOLATE LIQ,59,.375L,10.5,0,,,,14.99,,,,,,,12,,,,,,,,,,,,11/16/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,MISC,,
7271,0,,CLUB 190,GRAIN ALCOHOL,59,1.75L,20.7933,20.7933,,,,25.99,,,,,,,6,,,,,,,,,,,,07/20/2016,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,84422,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,MISC,,
7273,0,,ULTIMAT,VODKA,27,.750L,14.99,14.99,,,,21.99,,,,,,,6,,,,,2022-02-26,,3,,,,2022-02-26,03/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,403471,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,VODKA-IMPORTED,,
7274,0,,NAPA CELLARS,CAB SAUVIGNON,8,.750L,15.9942,0,,,,24.99,,,,,,,12,,,,,,,,,,,,09/02/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7275,0,,NAPA CELLARS,PINOTNOIR,8,.750L,11.9525,0,,,,21.99,,,,,,,12,,,,,,,,,,,,11/19/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7277,0,,PINNACLE,VODKA,27,.750L,4.99,4.99,,,,12.99,,,,,,,12,,,,,,,,,,,,06/24/2019,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,339111,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,VODKA-IMPORTED,,
7278,0,,CASILLERO DEL DIABLO,MALBEC,68,.750L,6.6642,6.6642,,,,9.99,,,,,,,12,,,,,2022-06-13,,24,,,,,02/07/2023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,345402,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-IMPORTED,,
7280,0,,BUSCH LIGHT,6 PACK,60,12 OZ,2.8875,0,,,,4.49,,,,,,,1,,,,,,,,,,,2025-03-27,12/20/2012,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,10062,S,92,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,KATCEF BROTHERS  INC,BEER,,
7281,0,,GODIVA,CHOCOLATE,59,.050L,0.99,0,,,,1.99,,,,,,,120,,,,,,,,,,,,10/29/2010,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,Y,,,,N,,,,,1,N,,N,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,MISC,,
7284,0,,GUINNESS,FOREIGN EXTRA 4PK,60,12 OZ,7.3667,7.3667,,,,9.99,,,,,,,6,,,,,2025-05-03,,673,,,,2025-02-19,06/21/2025,0,0,0,0,0,0,0,0,0,0,0,0,247,0,275,,,N,,,,N,,,,,1,N,,Y,,N,,,,80823,S,59,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,CHESAPEAKE BEVERAGE,BEER,,
7285,0,,Wild Turkey,101 Bourbon,15,.375L,9.9983,9.9983,,,,14.99,,13,,,,11,12,,,,,2025-06-29,,168,,,,2025-03-20,07/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,73,0,58,,,N,,,,N,,,,,1,N,,Y,,N,,,,512408,S,46,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,SOUTHER WINE & SPIRITS,WHIS-TENNESSEE,,
7286,0,,JACOB'S CREEK,MOSCATO,8,.750L,5.9942,5.9942,,,,8.99,,,,,,,12,,,,,,,,,,,,09/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,312368,S,4,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,REPUBLIC NATIONAL DISTRIBUTING,WINE-DOMESTIC,,
7287,0,,STOLICHNAYA,VODKA,27,.050L,0.49,0,,,,0.99,,,,,,,120,,,,,,,,,,,,03/03/2016,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,49,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,BREAKTHRU BEVERAGE,VODKA-IMPORTED,,
7288,0,,REVEL STOKE,SPICED WHISKY,33,1.75L,19.99,0,,,,25.99,,,,,,,6,,,,,,,,,,,,04/02/2011,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,N,,,,N,,,,,1,N,,Y,,N,,,,0,S,0,,,,,,,,,,,,,,,,,,,,,,,,Y,C,,,,,,,,,,,,,RUM-IMPORTED,,
